"Último: Tiempo (s)";"Último: Potencial (V)"
0,9297;0,00162804600733
0,9306;0,00162804600733
0,9315;-0,00325595887668
0,9324;-0,00325595887668
0,9333;0,00162804600733
0,9342;0,00651205089133
0,9351;0,00162804600733
0,936;0,00162804600733
0,9369;-0,00325595887668
0,9378;-0,00813996376068
0,9387;-0,00325595887668
0,9396;0,00162804600733
0,9405;0,00162804600733
0,9414;0,00162804600733
0,9423;0,00162804600733
0,9432;-0,00325595887668
0,9441;-0,00325595887668
0,945;-0,00325595887668
0,9459;0,00162804600733
0,9468;0,00162804600733
0,9477;0,00162804600733
0,9486;-0,00325595887668
0,9495;-0,00813996376068
0,9504;-0,00813996376068
0,9513;-0,00325595887668
0,9522;0,00162804600733
0,9531;-0,00325595887668
0,954;-0,00325595887668
0,9549;-0,00325595887668
0,9558;-0,00813996376068
0,9567;-0,00813996376068
0,9576;0,00162804600733
0,9585;-0,00813996376068
0,9594;-0,00325595887668
0,9603;0,00162804600733
0,9612;-0,00325595887668
0,9621;-0,00813996376068
0,963;-0,00813996376068
0,9639;-0,00813996376068
0,9648;-0,00325595887668
0,9657;-0,00325595887668
0,9666;-0,00813996376068
0,9675;-0,00325595887668
0,9684;-0,00813996376068
0,9693;-0,00325595887668
0,9702;-0,00325595887668
0,9711;-0,00325595887668
0,972;0,00162804600733
0,9729;-0,00813996376068
0,9738;-0,00325595887668
0,9747;-0,00325595887668
0,9756;-0,00325595887668
0,9765;-0,00813996376068
0,9774;0,00162804600733
0,9783;0,00651205089133
0,9792;-0,00813996376068
0,9801;-0,00325595887668
0,981;-0,00813996376068
0,9819;-0,00813996376068
0,9828;-0,00325595887668
0,9837;0,00162804600733
0,9846;-0,00325595887668
0,9855;-0,00813996376068
0,9864;-0,00813996376068
0,9873;-0,00813996376068
0,9882;-0,00325595887668
0,9891;-0,00813996376068
0,99;-0,00813996376068
0,9909;-0,0130239686447
0,9918;-0,00813996376068
0,9927;-0,00813996376068
0,9936;-0,0179079735287
0,9945;-0,0179079735287
0,9954;-0,0130239686447
0,9963;-0,0130239686447
0,9972;-0,0130239686447
0,9981;-0,0130239686447
0,999;-0,0179079735287
0,9999;-0,0227919784127
1,0008;-0,0130239686447
1,0017;-0,0179079735287
1,0026;-0,0227919784127
1,0035;-0,0227919784127
1,0044;-0,0276759832967
1,0053;-0,0276759832967
1,0062;-0,0276759832967
1,0071;-0,0325599881807
1,008;-0,0325599881807
1,0089;-0,0325599881807
1,0098;-0,0374439930647
1,0107;-0,0374439930647
1,0116;-0,0423279979487
1,0125;-0,0423279979487
1,0134;-0,0374439930647
1,0143;-0,0374439930647
1,0152;-0,0374439930647
1,0161;-0,0325599881807
1,017;-0,0374439930647
1,0179;-0,0325599881807
1,0188;-0,0325599881807
1,0197;-0,0227919784127
1,0206;-0,0179079735287
1,0215;-0,0227919784127
1,0224;-0,0179079735287
1,0233;-0,0179079735287
1,0242;-0,0130239686447
1,0251;-0,00813996376068
1,026;-0,00325595887668
1,0269;-0,00813996376068
1,0278;0,00651205089133
1,0287;0,00162804600733
1,0296;0,00162804600733
1,0305;0,00651205089133
1,0314;0,0113960557753
1,0323;0,0113960557753
1,0332;0,0162800606593
1,0341;0,0211640655433
1,035;0,0211640655433
1,0359;0,0260480704274
1,0368;0,0309320753114
1,0377;0,0358160801954
1,0386;0,0358160801954
1,0395;0,0407000850794
1,0404;0,0358160801954
1,0413;0,0407000850794
1,0422;0,0407000850794
1,0431;0,0407000850794
1,044;0,0407000850794
1,0449;0,0407000850794
1,0458;0,0358160801954
1,0467;0,0358160801954
1,0476;0,0309320753114
1,0485;0,0309320753114
1,0494;0,0260480704274
1,0503;0,0260480704274
1,0512;0,0211640655433
1,0521;0,0211640655433
1,053;0,0211640655433
1,0539;0,0211640655433
1,0548;0,0162800606593
1,0557;0,0113960557753
1,0566;0,0113960557753
1,0575;0,0162800606593
1,0584;0,0113960557753
1,0593;0,0113960557753
1,0602;0,00651205089133
1,0611;0,00651205089133
1,062;0,00651205089133
1,0629;0,00651205089133
1,0638;0,0113960557753
1,0647;0,00651205089133
1,0656;0,00651205089133
1,0665;0,00162804600733
1,0674;0,00162804600733
1,0683;0,00651205089133
1,0692;0,00162804600733
1,0701;0,00651205089133
1,071;0,00651205089133
1,0719;0,00162804600733
1,0728;-0,00325595887668
1,0737;0,00162804600733
1,0746;0,00162804600733
1,0755;0,00162804600733
1,0764;0,00162804600733
1,0773;0,00162804600733
1,0782;0,00162804600733
1,0791;-0,00325595887668
1,08;0,00162804600733
1,0809;0,00162804600733
1,0818;0,00162804600733
1,0827;0,00162804600733
1,0836;0,00162804600733
1,0845;-0,00325595887668
1,0854;-0,00325595887668
1,0863;-0,00325595887668
1,0872;-0,00325595887668
1,0881;0,00162804600733
1,089;0,00162804600733
1,0899;-0,00813996376068
1,0908;-0,00325595887668
1,0917;-0,00325595887668
1,0926;0,00162804600733
1,0935;0,00162804600733
1,0944;0,00162804600733
1,0953;0,00162804600733
1,0962;-0,00325595887668
1,0971;-0,00813996376068
1,098;0,00162804600733
1,0989;0,00651205089133
1,0998;-0,00325595887668
1,1007;0,00162804600733
1,1016;0,00162804600733
1,1025;0,00162804600733
1,1034;-0,00325595887668
1,1043;-0,00813996376068
1,1052;-0,00325595887668
1,1061;-0,00325595887668
1,107;0,00162804600733
1,1079;-0,00325595887668
1,1088;-0,00325595887668
1,1097;-0,00325595887668
1,1106;-0,00325595887668
1,1115;-0,00325595887668
1,1124;-0,00325595887668
1,1133;0,00162804600733
1,1142;0,00162804600733
1,1151;-0,00325595887668
1,116;-0,00325595887668
1,1169;-0,00813996376068
1,1178;0,00162804600733
1,1187;-0,00325595887668
1,1196;-0,00325595887668
1,1205;-0,0130239686447
1,1214;-0,00325595887668
1,1223;-0,00813996376068
1,1232;0,00162804600733
1,1241;0,00162804600733
1,125;-0,00325595887668
1,1259;0,00162804600733
1,1268;-0,00813996376068
1,1277;-0,00325595887668
1,1286;0,00162804600733
1,1295;-0,00813996376068
1,1304;0,00162804600733
1,1313;0,00162804600733
1,1322;-0,00325595887668
1,1331;-0,00813996376068
1,134;-0,00325595887668
1,1349;-0,00325595887668
1,1358;0,00162804600733
1,1367;-0,00813996376068
1,1376;0,00162804600733
1,1385;0,00162804600733
1,1394;-0,00813996376068
1,1403;-0,00813996376068
1,1412;-0,00325595887668
1,1421;0,00162804600733
1,143;0,00162804600733
1,1439;-0,00325595887668
1,1448;0,00162804600733
1,1457;-0,00813996376068
1,1466;-0,00325595887668
1,1475;-0,00325595887668
1,1484;0,00162804600733
1,1493;-0,00813996376068
1,1502;0,00162804600733
1,1511;-0,00813996376068
1,152;-0,00325595887668
1,1529;-0,00325595887668
1,1538;-0,00813996376068
1,1547;0,00162804600733
1,1556;0,00162804600733
1,1565;-0,00325595887668
1,1574;-0,00325595887668
1,1583;-0,00325595887668
1,1592;-0,00813996376068
1,1601;0,00162804600733
1,161;0,00162804600733
1,1619;0,00162804600733
1,1628;-0,00325595887668
1,1637;0,00162804600733
1,1646;-0,00325595887668
1,1655;-0,00325595887668
1,1664;0,00162804600733
1,1673;-0,00325595887668
1,1682;-0,00325595887668
1,1691;-0,00325595887668
1,17;-0,00813996376068
1,1709;-0,00325595887668
1,1718;-0,00325595887668
1,1727;0,00162804600733
1,1736;-0,00325595887668
1,1745;-0,00325595887668
1,1754;-0,00325595887668
1,1763;-0,00325595887668
1,1772;-0,00813996376068
1,1781;-0,00325595887668
1,179;0,00162804600733
1,1799;0,00162804600733
1,1808;-0,00325595887668
1,1817;-0,00325595887668
1,1826;-0,0179079735287
1,1835;-0,00813996376068
1,1844;-0,00325595887668
1,1853;-0,00325595887668
1,1862;-0,00813996376068
1,1871;-0,00325595887668
1,188;-0,00813996376068
1,1889;-0,0130239686447
1,1898;-0,00813996376068
1,1907;0,00162804600733
1,1916;-0,00813996376068
1,1925;-0,00813996376068
1,1934;-0,00813996376068
1,1943;-0,00813996376068
1,1952;-0,00813996376068
1,1961;-0,0130239686447
1,197;-0,00813996376068
1,1979;-0,0130239686447
1,1988;-0,00813996376068
1,1997;-0,0130239686447
1,2006;-0,0227919784127
1,2015;-0,0179079735287
1,2024;-0,0179079735287
1,2033;-0,0179079735287
1,2042;-0,0179079735287
1,2051;-0,0227919784127
1,206;-0,0227919784127
1,2069;-0,0276759832967
1,2078;-0,0276759832967
1,2087;-0,0276759832967
1,2096;-0,0325599881807
1,2105;-0,0325599881807
1,2114;-0,0325599881807
1,2123;-0,0374439930647
1,2132;-0,0374439930647
1,2141;-0,0423279979487
1,215;-0,0423279979487
1,2159;-0,0374439930647
1,2168;-0,0423279979487
1,2177;-0,0423279979487
1,2186;-0,0423279979487
1,2195;-0,0374439930647
1,2204;-0,0276759832967
1,2213;-0,0276759832967
1,2222;-0,0276759832967
1,2231;-0,0227919784127
1,224;-0,0227919784127
1,2249;-0,0227919784127
1,2258;-0,0130239686447
1,2267;-0,0130239686447
1,2276;-0,00813996376068
1,2285;-0,00325595887668
1,2294;-0,00325595887668
1,2303;-0,00325595887668
1,2312;-0,00813996376068
1,2321;-0,00325595887668
1,233;0,0113960557753
1,2339;0,0113960557753
1,2348;0,0113960557753
1,2357;0,0211640655433
1,2366;0,0260480704274
1,2375;0,0211640655433
1,2384;0,0260480704274
1,2393;0,0309320753114
1,2402;0,0309320753114
1,2411;0,0358160801954
1,242;0,0407000850794
1,2429;0,0407000850794
1,2438;0,0358160801954
1,2447;0,0358160801954
1,2456;0,0407000850794
1,2465;0,0407000850794
1,2474;0,0407000850794
1,2483;0,0358160801954
1,2492;0,0309320753114
1,2501;0,0260480704274
1,251;0,0309320753114
1,2519;0,0260480704274
1,2528;0,0260480704274
1,2537;0,0211640655433
1,2546;0,0260480704274
1,2555;0,0211640655433
1,2564;0,0162800606593
1,2573;0,0162800606593
1,2582;0,0162800606593
1,2591;0,0113960557753
1,26;0,0113960557753
1,2609;0,0162800606593
1,2618;0,0113960557753
1,2627;0,00651205089133
1,2636;0,00651205089133
1,2645;0,0113960557753
1,2654;0,00651205089133
1,2663;0,00651205089133
1,2672;0,00651205089133
1,2681;0,00162804600733
1,269;0,00162804600733
1,2699;0,00651205089133
1,2708;0,00651205089133
1,2717;0,00651205089133
1,2726;0,00651205089133
1,2735;0,00162804600733
1,2744;0,00162804600733
1,2753;0,00162804600733
1,2762;0,00162804600733
1,2771;0,00162804600733
1,278;0,00651205089133
1,2789;0,00651205089133
1,2798;0,00162804600733
1,2807;-0,00325595887668
1,2816;0,00162804600733
1,2825;0,00162804600733
1,2834;0,00162804600733
1,2843;-0,00325595887668
1,2852;-0,00325595887668
1,2861;0,00162804600733
1,287;0,00162804600733
1,2879;0,00162804600733
1,2888;-0,00325595887668
1,2897;0,00162804600733
1,2906;-0,00325595887668
1,2915;-0,00325595887668
1,2924;0,00162804600733
1,2933;-0,00325595887668
1,2942;0,00162804600733
1,2951;-0,00325595887668
1,296;0,00162804600733
1,2969;-0,00325595887668
1,2978;0,00162804600733
1,2987;-0,00325595887668
1,2996;-0,00813996376068
1,3005;-0,00325595887668
1,3014;0,00162804600733
1,3023;0,00162804600733
1,3032;-0,00325595887668
1,3041;-0,00325595887668
1,305;-0,00325595887668
1,3059;-0,00325595887668
1,3068;-0,00325595887668
1,3077;0,00162804600733
1,3086;0,00162804600733
1,3095;0,00162804600733
1,3104;-0,00325595887668
1,3113;-0,00325595887668
1,3122;-0,00325595887668
1,3131;-0,00325595887668
1,314;0,00162804600733
1,3149;0,00162804600733
1,3158;0,00162804600733
1,3167;-0,00325595887668
1,3176;-0,00325595887668
1,3185;-0,00325595887668
1,3194;-0,00325595887668
1,3203;0,00651205089133
1,3212;-0,00325595887668
1,3221;0,00162804600733
1,323;-0,00325595887668
1,3239;-0,00325595887668
1,3248;0,00162804600733
1,3257;0,00162804600733
1,3266;0,00651205089133
1,3275;-0,00325595887668
1,3284;0,00162804600733
1,3293;-0,00325595887668
1,3302;-0,00813996376068
1,3311;0,00162804600733
1,332;-0,00325595887668
1,3329;0,00162804600733
1,3338;0,00162804600733
1,3347;-0,00325595887668
1,3356;-0,00325595887668
1,3365;-0,00325595887668
1,3374;-0,00325595887668
1,3383;0,00162804600733
1,3392;0,00162804600733
1,3401;0,00162804600733
1,341;-0,00325595887668
1,3419;-0,00813996376068
1,3428;-0,00325595887668
1,3437;-0,00813996376068
1,3446;0,00162804600733
1,3455;0,00162804600733
1,3464;-0,00325595887668
1,3473;-0,00325595887668
1,3482;-0,00325595887668
1,3491;-0,00325595887668
1,35;-0,00325595887668
1,3509;0,00162804600733
1,3518;0,00162804600733
1,3527;0,00162804600733
1,3536;-0,00325595887668
1,3545;-0,00325595887668
1,3554;-0,00325595887668
1,3563;0,00162804600733
1,3572;0,00162804600733
1,3581;0,00162804600733
1,359;-0,00325595887668
1,3599;0,00162804600733
1,3608;-0,00813996376068
1,3617;-0,00325595887668
1,3626;-0,00325595887668
1,3635;-0,00325595887668
1,3644;0,00162804600733
1,3653;-0,00325595887668
1,3662;-0,00813996376068
1,3671;0,00162804600733
1,368;-0,00325595887668
1,3689;-0,00325595887668
1,3698;-0,00325595887668
1,3707;0,00162804600733
1,3716;-0,00325595887668
1,3725;-0,00813996376068
1,3734;-0,00813996376068
1,3743;-0,00325595887668
1,3752;-0,00325595887668
1,3761;-0,00325595887668
1,377;-0,00325595887668
1,3779;-0,00325595887668
1,3788;-0,00325595887668
1,3797;-0,00325595887668
1,3806;-0,0130239686447
1,3815;-0,00813996376068
1,3824;-0,00325595887668
1,3833;-0,00325595887668
1,3842;-0,00325595887668
1,3851;-0,00813996376068
1,386;-0,0130239686447
1,3869;-0,0130239686447
1,3878;-0,00813996376068
1,3887;-0,0130239686447
1,3896;-0,00813996376068
1,3905;-0,00813996376068
1,3914;-0,0130239686447
1,3923;-0,0130239686447
1,3932;-0,0130239686447
1,3941;-0,00813996376068
1,395;-0,0130239686447
1,3959;-0,0179079735287
1,3968;-0,0130239686447
1,3977;-0,0179079735287
1,3986;-0,0179079735287
1,3995;-0,0179079735287
1,4004;-0,0130239686447
1,4013;-0,0179079735287
1,4022;-0,0179079735287
1,4031;-0,0227919784127
1,404;-0,0276759832967
1,4049;-0,0276759832967
1,4058;-0,0276759832967
1,4067;-0,0276759832967
1,4076;-0,0325599881807
1,4085;-0,0325599881807
1,4094;-0,0374439930647
1,4103;-0,0325599881807
1,4112;-0,0374439930647
1,4121;-0,0423279979487
1,413;-0,0325599881807
1,4139;-0,0374439930647
1,4148;-0,0374439930647
1,4157;-0,0374439930647
1,4166;-0,0374439930647
1,4175;-0,0276759832967
1,4184;-0,0276759832967
1,4193;-0,0227919784127
1,4202;-0,0227919784127
1,4211;-0,0227919784127
1,422;-0,0179079735287
1,4229;-0,0179079735287
1,4238;-0,0130239686447
1,4247;-0,0130239686447
1,4256;-0,00813996376068
1,4265;-0,00325595887668
1,4274;-0,00325595887668
1,4283;-0,00813996376068
1,4292;-0,00325595887668
1,4301;0,00162804600733
1,431;0,0113960557753
1,4319;0,0113960557753
1,4328;0,0113960557753
1,4337;0,0211640655433
1,4346;0,0113960557753
1,4355;0,0211640655433
1,4364;0,0260480704274
1,4373;0,0260480704274
1,4382;0,0309320753114
1,4391;0,0309320753114
1,44;0,0358160801954
1,4409;0,0309320753114
1,4418;0,0358160801954
1,4427;0,0358160801954
1,4436;0,0358160801954
1,4445;0,0358160801954
1,4454;0,0407000850794
1,4463;0,0358160801954
1,4472;0,0260480704274
1,4481;0,0309320753114
1,449;0,0260480704274
1,4499;0,0358160801954
1,4508;0,0260480704274
1,4517;0,0211640655433
1,4526;0,0260480704274
1,4535;0,0162800606593
1,4544;0,0162800606593
1,4553;0,0162800606593
1,4562;0,0162800606593
1,4571;0,0162800606593
1,458;0,00651205089133
1,4589;0,0113960557753
1,4598;0,00651205089133
1,4607;0,00651205089133
1,4616;0,00162804600733
1,4625;0,00651205089133
1,4634;0,00651205089133
1,4643;0,00162804600733
1,4652;0,00162804600733
1,4661;-0,00325595887668
1,467;0,00162804600733
1,4679;0,00651205089133
1,4688;0,00651205089133
1,4697;-0,00325595887668
1,4706;0,00651205089133
1,4715;0,00162804600733
1,4724;-0,00325595887668
1,4733;0,00162804600733
1,4742;0,00162804600733
1,4751;0,00162804600733
1,476;0,00162804600733
1,4769;0,00162804600733
1,4778;-0,00325595887668
1,4787;-0,00325595887668
1,4796;0,00162804600733
1,4805;-0,00325595887668
1,4814;0,00162804600733
1,4823;0,00162804600733
1,4832;0,00162804600733
1,4841;-0,00325595887668
1,485;0,00162804600733
1,4859;-0,00325595887668
1,4868;0,00162804600733
1,4877;-0,00325595887668
1,4886;0,00162804600733
1,4895;0,00162804600733
1,4904;-0,00325595887668
1,4913;-0,00325595887668
1,4922;-0,00325595887668
1,4931;0,00162804600733
1,494;0,00162804600733
1,4949;-0,00325595887668
1,4958;-0,00325595887668
1,4967;-0,00325595887668
1,4976;-0,00325595887668
1,4985;0,00162804600733
1,4994;0,00162804600733
1,5003;0,00162804600733
1,5012;0,00162804600733
1,5021;-0,00325595887668
1,503;-0,00813996376068
1,5039;-0,00325595887668
1,5048;-0,00325595887668
1,5057;0,00162804600733
1,5066;-0,00325595887668
1,5075;0,00162804600733
1,5084;0,00162804600733
1,5093;-0,00813996376068
1,5102;-0,00325595887668
1,5111;-0,00325595887668
1,512;0,00162804600733
1,5129;0,00162804600733
1,5138;-0,00325595887668
1,5147;-0,00325595887668
1,5156;-0,00813996376068
1,5165;0,00162804600733
1,5174;0,00162804600733
1,5183;0,00162804600733
1,5192;0,00162804600733
1,5201;0,00162804600733
1,521;-0,00325595887668
1,5219;-0,00813996376068
1,5228;-0,00325595887668
1,5237;0,00162804600733
1,5246;0,00162804600733
1,5255;-0,00325595887668
1,5264;0,00162804600733
1,5273;-0,00325595887668
1,5282;-0,00325595887668
1,5291;-0,00813996376068
1,53;0,00162804600733
1,5309;0,00162804600733
1,5318;-0,00325595887668
1,5327;-0,00325595887668
1,5336;-0,00325595887668
1,5345;-0,00325595887668
1,5354;0,00162804600733
1,5363;-0,00325595887668
1,5372;0,00162804600733
1,5381;-0,00325595887668
1,539;-0,00325595887668
1,5399;0,00162804600733
1,5408;-0,00325595887668
1,5417;-0,00325595887668
1,5426;0,00162804600733
1,5435;-0,00325595887668
1,5444;-0,00325595887668
1,5453;-0,00813996376068
1,5462;-0,00325595887668
1,5471;-0,00325595887668
1,548;-0,00325595887668
1,5489;-0,00813996376068
1,5498;-0,00813996376068
1,5507;-0,00325595887668
1,5516;-0,00813996376068
1,5525;-0,00813996376068
1,5534;-0,00325595887668
1,5543;-0,00325595887668
1,5552;-0,00325595887668
1,5561;-0,00325595887668
1,557;-0,00325595887668
1,5579;-0,00325595887668
1,5588;-0,0130239686447
1,5597;-0,00813996376068
1,5606;-0,00325595887668
1,5615;-0,00813996376068
1,5624;-0,00325595887668
1,5633;-0,00813996376068
1,5642;-0,0130239686447
1,5651;-0,00813996376068
1,566;-0,00813996376068
1,5669;-0,00813996376068
1,5678;-0,00813996376068
1,5687;-0,0130239686447
1,5696;-0,0130239686447
1,5705;-0,00813996376068
1,5714;-0,0179079735287
1,5723;-0,0179079735287
1,5732;-0,0179079735287
1,5741;-0,0130239686447
1,575;-0,0179079735287
1,5759;-0,0179079735287
1,5768;-0,0179079735287
1,5777;-0,0227919784127
1,5786;-0,0276759832967
1,5795;-0,0276759832967
1,5804;-0,0227919784127
1,5813;-0,0325599881807
1,5822;-0,0325599881807
1,5831;-0,0374439930647
1,584;-0,0423279979487
1,5849;-0,0374439930647
1,5858;-0,0374439930647
1,5867;-0,0423279979487
1,5876;-0,0423279979487
1,5885;-0,0423279979487
1,5894;-0,0423279979487
1,5903;-0,0423279979487
1,5912;-0,0374439930647
1,5921;-0,0325599881807
1,593;-0,0276759832967
1,5939;-0,0325599881807
1,5948;-0,0227919784127
1,5957;-0,0276759832967
1,5966;-0,0227919784127
1,5975;-0,0179079735287
1,5984;-0,0179079735287
1,5993;-0,00813996376068
1,6002;-0,00325595887668
1,6011;-0,00813996376068
1,602;-0,0130239686447
1,6029;-0,00325595887668
1,6038;0,00162804600733
1,6047;0,00162804600733
1,6056;0,00651205089133
1,6065;0,0113960557753
1,6074;0,0211640655433
1,6083;0,0162800606593
1,6092;0,0211640655433
1,6101;0,0211640655433
1,611;0,0309320753114
1,6119;0,0309320753114
1,6128;0,0309320753114
1,6137;0,0407000850794
1,6146;0,0407000850794
1,6155;0,0407000850794
1,6164;0,0407000850794
1,6173;0,0455840899634
1,6182;0,0455840899634
1,6191;0,0407000850794
1,62;0,0358160801954
1,6209;0,0309320753114
1,6218;0,0309320753114
1,6227;0,0309320753114
1,6236;0,0358160801954
1,6245;0,0309320753114
1,6254;0,0260480704274
1,6263;0,0260480704274
1,6272;0,0162800606593
1,6281;0,0211640655433
1,629;0,0162800606593
1,6299;0,0113960557753
1,6308;0,0162800606593
1,6317;0,0211640655433
1,6326;0,0162800606593
1,6335;0,00162804600733
1,6344;0,00651205089133
1,6353;0,0113960557753
1,6362;0,00651205089133
1,6371;0,0113960557753
1,638;0,00651205089133
1,6389;0,0113960557753
1,6398;0,00162804600733
1,6407;0,00651205089133
1,6416;0,00162804600733
1,6425;0,0113960557753
1,6434;0,00162804600733
1,6443;0,00162804600733
1,6452;0,00651205089133
1,6461;-0,00325595887668
1,647;0,00162804600733
1,6479;0,00162804600733
1,6488;0,00162804600733
1,6497;0,00162804600733
1,6506;0,00162804600733
1,6515;0,00162804600733
1,6524;0,00162804600733
1,6533;0,00162804600733
1,6542;-0,00325595887668
1,6551;0,00162804600733
1,656;0,00162804600733
1,6569;0,00162804600733
1,6578;0,00162804600733
1,6587;-0,00325595887668
1,6596;-0,00325595887668
1,6605;-0,00325595887668
1,6614;0,00651205089133
1,6623;-0,00325595887668
1,6632;-0,00325595887668
1,6641;-0,00325595887668
1,665;-0,00813996376068
1,6659;0,00162804600733
1,6668;0,00162804600733
1,6677;0,00162804600733
1,6686;-0,00325595887668
1,6695;-0,00325595887668
1,6704;0,00162804600733
1,6713;-0,00813996376068
1,6722;0,00651205089133
1,6731;-0,00325595887668
1,674;0,00162804600733
1,6749;0,00162804600733
1,6758;0,00162804600733
1,6767;0,00162804600733
1,6776;-0,00325595887668
1,6785;0,00162804600733
1,6794;-0,00325595887668
1,6803;0,00162804600733
1,6812;-0,00325595887668
1,6821;-0,00325595887668
1,683;0,00162804600733
1,6839;-0,00813996376068
1,6848;-0,00325595887668
1,6857;0,00162804600733
1,6866;-0,00325595887668
1,6875;0,00162804600733
1,6884;0,00162804600733
1,6893;-0,00325595887668
1,6902;-0,00325595887668
1,6911;-0,00325595887668
1,692;0,00162804600733
1,6929;0,00162804600733
1,6938;-0,00325595887668
1,6947;-0,00325595887668
1,6956;-0,00325595887668
1,6965;-0,00325595887668
1,6974;0,00162804600733
1,6983;-0,00325595887668
1,6992;0,00162804600733
1,7001;0,00162804600733
1,701;0,00162804600733
1,7019;-0,00813996376068
1,7028;0,00162804600733
1,7037;-0,00325595887668
1,7046;-0,00325595887668
1,7055;0,00162804600733
1,7064;0,00162804600733
1,7073;0,00162804600733
1,7082;-0,00325595887668
1,7091;0,00162804600733
1,71;-0,00813996376068
1,7109;-0,00325595887668
1,7118;0,00162804600733
1,7127;-0,00325595887668
1,7136;0,00162804600733
1,7145;-0,00325595887668
1,7154;-0,00813996376068
1,7163;-0,00325595887668
1,7172;-0,00813996376068
1,7181;0,00162804600733
1,719;-0,00325595887668
1,7199;-0,00325595887668
1,7208;-0,00813996376068
1,7217;-0,00325595887668
1,7226;-0,00325595887668
1,7235;0,00162804600733
1,7244;0,00162804600733
1,7253;-0,00325595887668
1,7262;-0,00325595887668
1,7271;-0,00325595887668
1,728;-0,00325595887668
1,7289;-0,00325595887668
1,7298;-0,00813996376068
1,7307;0,00162804600733
1,7316;-0,00325595887668
1,7325;-0,00325595887668
1,7334;-0,0130239686447
1,7343;-0,00325595887668
1,7352;-0,00325595887668
1,7361;-0,00813996376068
1,737;-0,00325595887668
1,7379;-0,00813996376068
1,7388;-0,00325595887668
1,7397;-0,00813996376068
1,7406;-0,00325595887668
1,7415;-0,0130239686447
1,7424;-0,00813996376068
1,7433;-0,00813996376068
1,7442;-0,00813996376068
1,7451;-0,00813996376068
1,746;-0,00813996376068
1,7469;-0,0130239686447
1,7478;-0,0130239686447
1,7487;-0,0130239686447
1,7496;-0,0179079735287
1,7505;-0,0179079735287
1,7514;-0,0179079735287
1,7523;-0,0227919784127
1,7532;-0,0227919784127
1,7541;-0,0179079735287
1,755;-0,0179079735287
1,7559;-0,0276759832967
1,7568;-0,0227919784127
1,7577;-0,0325599881807
1,7586;-0,0325599881807
1,7595;-0,0325599881807
1,7604;-0,0325599881807
1,7613;-0,0325599881807
1,7622;-0,0374439930647
1,7631;-0,0374439930647
1,764;-0,0423279979487
1,7649;-0,0472120028327
1,7658;-0,0423279979487
1,7667;-0,0374439930647
1,7676;-0,0374439930647
1,7685;-0,0325599881807
1,7694;-0,0325599881807
1,7703;-0,0276759832967
1,7712;-0,0276759832967
1,7721;-0,0227919784127
1,773;-0,0227919784127
1,7739;-0,0179079735287
1,7748;-0,0130239686447
1,7757;-0,00813996376068
1,7766;-0,00813996376068
1,7775;-0,00813996376068
1,7784;-0,00325595887668
1,7793;0,00651205089133
1,7802;0,00162804600733
1,7811;0,00162804600733
1,782;0,00162804600733
1,7829;0,00651205089133
1,7838;0,0113960557753
1,7847;0,0162800606593
1,7856;0,0211640655433
1,7865;0,0260480704274
1,7874;0,0260480704274
1,7883;0,0260480704274
1,7892;0,0211640655433
1,7901;0,0309320753114
1,791;0,0358160801954
1,7919;0,0407000850794
1,7928;0,0407000850794
1,7937;0,0407000850794
1,7946;0,0407000850794
1,7955;0,0407000850794
1,7964;0,0358160801954
1,7973;0,0309320753114
1,7982;0,0358160801954
1,7991;0,0358160801954
1,8;0,0309320753114
1,8009;0,0211640655433
1,8018;0,0260480704274
1,8027;0,0260480704274
1,8036;0,0211640655433
1,8045;0,0260480704274
1,8054;0,0211640655433
1,8063;0,0211640655433
1,8072;0,0162800606593
1,8081;0,0162800606593
1,809;0,0162800606593
1,8099;0,0113960557753
1,8108;0,0162800606593
1,8117;0,0113960557753
1,8126;0,0113960557753
1,8135;0,00651205089133
1,8144;0,00162804600733
1,8153;0,00651205089133
1,8162;0,0113960557753
1,8171;0,0113960557753
1,818;0,00651205089133
1,8189;0,00651205089133
1,8198;0,00651205089133
1,8207;0,00162804600733
1,8216;0,00162804600733
1,8225;0,00162804600733
1,8234;0,00162804600733
1,8243;0,00162804600733
1,8252;0,00162804600733
1,8261;0,00162804600733
1,827;-0,00325595887668
1,8279;-0,00325595887668
1,8288;0,00162804600733
1,8297;0,00162804600733
1,8306;-0,00325595887668
1,8315;0,00162804600733
1,8324;0,00162804600733
1,8333;-0,00325595887668
1,8342;-0,00325595887668
1,8351;-0,00813996376068
1,836;0,00162804600733
1,8369;-0,00325595887668
1,8378;-0,00325595887668
1,8387;0,00162804600733
1,8396;0,00162804600733
1,8405;-0,00325595887668
1,8414;0,00162804600733
1,8423;0,00162804600733
1,8432;0,00162804600733
1,8441;-0,00325595887668
1,845;-0,00325595887668
1,8459;-0,00325595887668
1,8468;-0,00325595887668
1,8477;0,00162804600733
1,8486;0,00162804600733
1,8495;0,00162804600733
1,8504;0,00162804600733
1,8513;-0,00325595887668
1,8522;-0,00325595887668
1,8531;-0,00325595887668
1,854;0,00162804600733
1,8549;0,00162804600733
1,8558;0,00162804600733
1,8567;0,00162804600733
1,8576;-0,00813996376068
1,8585;-0,00325595887668
1,8594;0,00162804600733
1,8603;0,00162804600733
1,8612;0,00162804600733
1,8621;-0,00325595887668
1,863;0,00162804600733
